date,open,high,low,close,adj_close,volume
1981-07-07 00:00:00-04:00,0.112164997,0.113280997,0.112164997,0.112164997,0.086277917,15836800
1981-07-08 00:00:00-04:00,0.116628997,0.117187999,0.116628997,0.116628997,0.089711592,16620800
1981-07-09 00:00:00-04:00,0.108259,0.108259,0.107701004,0.107701004,0.08284416,32883200
1981-07-10 00:00:00-04:00,0.099887997,0.099887997,0.099330001,0.099330001,0.076405138,55171200
1981-07-13 00:00:00-04:00,0.101562999,0.102121003,0.101562999,0.101562999,0.078122772,45740800
1981-07-14 00:00:00-04:00,0.106027,0.107143,0.106027,0.106027,0.081556499,19779200
1981-07-15 00:00:00-04:00,0.108817004,0.109375,0.108817004,0.108817004,0.083702601,10953600
1981-07-16 00:00:00-04:00,0.111607,0.112723,0.111607,0.111607,0.085848637,15232000
1981-07-17 00:00:00-04:00,0.115512997,0.116071001,0.115512997,0.115512997,0.088853203,19824000
1981-07-20 00:00:00-04:00,0.108259,0.108259,0.107701004,0.107701004,0.08284416,23654400
1981-07-21 00:00:00-04:00,0.107701004,0.107701004,0.107143,0.107143,0.082414933,31942400
1981-07-22 00:00:00-04:00,0.102121003,0.102121003,0.101003997,0.101003997,0.077692799,22668800
1981-07-23 00:00:00-04:00,0.103794999,0.104353003,0.103794999,0.103794999,0.079839617,34451200
1981-07-24 00:00:00-04:00,0.107143,0.107701004,0.107143,0.107143,0.082414933,28851200
1981-07-27 00:00:00-04:00,0.111607,0.112164997,0.111607,0.111607,0.085848637,17337600
1981-07-28 00:00:00-04:00,0.108259,0.108259,0.107701004,0.107701004,0.08284416,22848000
1981-07-29 00:00:00-04:00,0.106585003,0.106585003,0.106027,0.106027,0.081556499,15500800
1981-07-30 00:00:00-04:00,0.109932996,0.111048996,0.109932996,0.109932996,0.084561042,9900800
1981-07-31 00:00:00-04:00,0.111607,0.112164997,0.111607,0.111607,0.085848637,10953600
1981-08-03 00:00:00-04:00,0.111607,0.111607,0.110491,0.110491,0.084990211,12432000
1981-08-04 00:00:00-04:00,0.112164997,0.112723,0.112164997,0.112164997,0.086277917,31673600
1981-08-05 00:00:00-04:00,0.115512997,0.116071001,0.115512997,0.115512997,0.088853203,17494400
1981-08-06 00:00:00-04:00,0.113280997,0.113280997,0.112723,0.112723,0.086707085,10528000
1981-08-07 00:00:00-04:00,0.112723,0.113280997,0.112723,0.112723,0.086707085,9206400
1981-08-10 00:00:00-04:00,0.112723,0.112723,0.112723,0.112723,0.086707085,0
1981-08-11 00:00:00-04:00,0.110491,0.110491,0.109375,0.109375,0.084131822,71456000
1981-08-12 00:00:00-04:00,0.107701004,0.107701004,0.107143,0.107143,0.082414933,26275200
1981-08-13 00:00:00-04:00,0.104353003,0.104353003,0.103794999,0.103794999,0.079839617,27484800
1981-08-14 00:00:00-04:00,0.103237003,0.103237003,0.102121003,0.102121003,0.078552,24192000
1981-08-17 00:00:00-04:00,0.099887997,0.099887997,0.098771997,0.098771997,0.075975932,18905600
1981-08-18 00:00:00-04:00,0.097655997,0.097655997,0.096539997,0.096539997,0.074259058,17001600
1981-08-19 00:00:00-04:00,0.096539997,0.096539997,0.095423996,0.095423996,0.073400602,20675200
1981-08-20 00:00:00-04:00,0.096539997,0.097098,0.096539997,0.096539997,0.074259058,17113600
1981-08-21 00:00:00-04:00,0.090960003,0.090960003,0.089844003,0.089844003,0.069108456,41910400
1981-08-24 00:00:00-04:00,0.084821001,0.084821001,0.084262997,0.084262997,0.064815544,23072000
1981-08-25 00:00:00-04:00,0.086496003,0.087053999,0.086496003,0.086496003,0.066533156,40700800
1981-08-26 00:00:00-04:00,0.085378997,0.085378997,0.084821001,0.084821001,0.065244749,33600000
1981-08-27 00:00:00-04:00,0.085378997,0.085937999,0.085378997,0.085378997,0.065673955,25916800
1981-08-28 00:00:00-04:00,0.089844003,0.090402,0.089844003,0.089844003,0.069108456,38035200
1981-08-31 00:00:00-04:00,0.089844003,0.090402,0.089844003,0.089844003,0.069108456,40947200
1981-09-01 00:00:00-04:00,0.095423996,0.095982,0.095423996,0.095423996,0.073400602,37027200
1981-09-02 00:00:00-04:00,0.097098,0.097655997,0.097098,0.097098,0.074688308,19376000
1981-09-03 00:00:00-04:00,0.093192004,0.093192004,0.092076004,0.092076004,0.070825331,37475200
1981-09-04 00:00:00-04:00,0.091518,0.091518,0.090960003,0.090960003,0.069966905,15254400
1981-09-08 00:00:00-04:00,0.088728003,0.088728003,0.088169999,0.088169999,0.067820825,25446400
1981-09-09 00:00:00-04:00,0.088169999,0.088728003,0.088169999,0.088169999,0.067820825,30531200
1981-09-10 00:00:00-04:00,0.088728003,0.089286,0.088728003,0.088728003,0.068250045,34809600
1981-09-11 00:00:00-04:00,0.088169999,0.088169999,0.087612003,0.087612003,0.067391597,17539200
1981-09-14 00:00:00-04:00,0.085378997,0.085378997,0.084821001,0.084821001,0.065244749,27686400
1981-09-15 00:00:00-04:00,0.083146997,0.083146997,0.082589,0.082589,0.063527837,19510400
1981-09-16 00:00:00-04:00,0.081473,0.081473,0.080914997,0.080914997,0.062240254,19353600
1981-09-17 00:00:00-04:00,0.079241,0.079241,0.078682996,0.078682996,0.060523354,19376000
1981-09-18 00:00:00-04:00,0.079241,0.079798996,0.079241,0.079241,0.06095257,26320000
1981-09-21 00:00:00-04:00,0.079798996,0.080357,0.079798996,0.079798996,0.061381768,49033600
1981-09-22 00:00:00-04:00,0.075893,0.075893,0.075335003,0.075335003,0.057948049,47420800
1981-09-23 00:00:00-04:00,0.074777,0.074777,0.073661,0.073661,0.056660406,28201600
1981-09-24 00:00:00-04:00,0.073661,0.073661,0.073103003,0.073103003,0.056231178,18300800
1981-09-25 00:00:00-04:00,0.064732,0.064732,0.063616,0.063616,0.048933741,34608000
1981-09-28 00:00:00-04:00,0.064173996,0.064732,0.064173996,0.064173996,0.049362961,91728000
1981-09-29 00:00:00-04:00,0.067521997,0.068080001,0.067521997,0.067521997,0.051938258,94684800
1981-09-30 00:00:00-04:00,0.068080001,0.068637997,0.068080001,0.068080001,0.052367471,49996800
1981-10-01 00:00:00-04:00,0.068080001,0.068637997,0.068080001,0.068080001,0.052367471,61129600
1981-10-02 00:00:00-04:00,0.073661,0.074219003,0.073661,0.073661,0.056660406,45046400
1981-10-05 00:00:00-04:00,0.075893,0.077009,0.075893,0.075893,0.058377292,43097600
1981-10-06 00:00:00-04:00,0.075893,0.075893,0.075335003,0.075335003,0.057948049,28358400
1981-10-07 00:00:00-04:00,0.079798996,0.080914997,0.079798996,0.079798996,0.061381768,38841600
1981-10-08 00:00:00-04:00,0.082589,0.083146997,0.082589,0.082589,0.063527837,31091200
1981-10-09 00:00:00-04:00,0.083146997,0.084262997,0.083146997,0.083146997,0.063957088,54521600
1981-10-12 00:00:00-04:00,0.085937999,0.086496003,0.085937999,0.085937999,0.066103943,27350400
1981-10-13 00:00:00-04:00,0.085937999,0.087053999,0.085937999,0.085937999,0.066103943,44195200
1981-10-14 00:00:00-04:00,0.081473,0.081473,0.080914997,0.080914997,0.062240254,30979200
1981-10-15 00:00:00-04:00,0.082589,0.083146997,0.082589,0.082589,0.063527837,29433600
1981-10-16 00:00:00-04:00,0.082030997,0.082030997,0.081473,0.081473,0.062669463,36467200
1981-10-19 00:00:00-04:00,0.083146997,0.083705001,0.083146997,0.083146997,0.063957088,20585600
1981-10-20 00:00:00-04:00,0.087612003,0.088169999,0.087612003,0.087612003,0.067391597,35728000
1981-10-21 00:00:00-04:00,0.087612003,0.088169999,0.087612003,0.087612003,0.067391597,76899200
1981-10-22 00:00:00-04:00,0.087612003,0.087612003,0.087053999,0.087053999,0.066962376,32278400
1981-10-23 00:00:00-04:00,0.085378997,0.085378997,0.084821001,0.084821001,0.065244749,27910400
1981-10-26 00:00:00-05:00,0.084821001,0.085378997,0.084821001,0.084821001,0.065244749,27283200
1981-10-27 00:00:00-05:00,0.086496003,0.087612003,0.086496003,0.086496003,0.066533156,85590400
1981-10-28 00:00:00-05:00,0.089286,0.089844003,0.089286,0.089286,0.068679243,44172800
1981-10-29 00:00:00-05:00,0.088728003,0.088728003,0.088169999,0.088169999,0.067820825,30486400
1981-10-30 00:00:00-05:00,0.089286,0.089844003,0.089286,0.089286,0.068679243,52729600
1981-11-02 00:00:00-05:00,0.089286,0.089844003,0.089286,0.089286,0.068679243,36915200
1981-11-03 00:00:00-05:00,0.088728003,0.088728003,0.088169999,0.088169999,0.067820825,28380800
1981-11-04 00:00:00-05:00,0.086496003,0.086496003,0.085937999,0.085937999,0.066103943,23811200
1981-11-05 00:00:00-05:00,0.080357,0.080357,0.079798996,0.079798996,0.061381768,23363200
1981-11-06 00:00:00-05:00,0.080357,0.080914997,0.080357,0.080357,0.061810996,24595200
1981-11-09 00:00:00-05:00,0.081473,0.082030997,0.081473,0.081473,0.062669463,20384000
1981-11-10 00:00:00-05:00,0.082030997,0.082589,0.082030997,0.082030997,0.063098677,16755200
1981-11-11 00:00:00-05:00,0.084262997,0.084821001,0.084262997,0.084262997,0.064815544,27440000
1981-11-12 00:00:00-05:00,0.087053999,0.087612003,0.087053999,0.087053999,0.066962376,39916800
1981-11-13 00:00:00-05:00,0.081473,0.081473,0.080914997,0.080914997,0.062240254,21011200
1981-11-16 00:00:00-05:00,0.080357,0.080357,0.079798996,0.079798996,0.061381768,22556800
1981-11-17 00:00:00-05:00,0.081473,0.082030997,0.081473,0.081473,0.062669463,35414400
1981-11-18 00:00:00-05:00,0.084262997,0.084821001,0.084262997,0.084262997,0.064815544,29142400
1981-11-19 00:00:00-05:00,0.084262997,0.084821001,0.084262997,0.084262997,0.064815544,40006400
1981-11-20 00:00:00-05:00,0.084821001,0.085378997,0.084821001,0.084821001,0.065244749,38102400
1981-11-23 00:00:00-05:00,0.082030997,0.082030997,0.080914997,0.080914997,0.062240254,22960000
1981-11-24 00:00:00-05:00,0.080914997,0.080914997,0.080357,0.080357,0.061810996,22153600
1981-11-25 00:00:00-05:00,0.082030997,0.082589,0.082030997,0.082030997,0.063098677,52550400
1981-11-27 00:00:00-05:00,0.084262997,0.084821001,0.084262997,0.084262997,0.064815544,37251200
1981-11-30 00:00:00-05:00,0.083705001,0.083705001,0.083146997,0.083146997,0.063957088,23968000
1981-12-01 00:00:00-05:00,0.083146997,0.083705001,0.083146997,0.083146997,0.063957088,23385600
1981-12-02 00:00:00-05:00,0.083705001,0.084262997,0.083705001,0.083705001,0.064386345,37564800
1981-12-03 00:00:00-05:00,0.083146997,0.083146997,0.082589,0.082589,0.063527837,20428800
1981-12-04 00:00:00-05:00,0.084821001,0.085378997,0.084821001,0.084821001,0.065244749,137155200
1981-12-07 00:00:00-05:00,0.085378997,0.085937999,0.085378997,0.085378997,0.065673955,59292800
1981-12-08 00:00:00-05:00,0.084821001,0.084821001,0.083705001,0.083705001,0.064386345,50624000
1981-12-09 00:00:00-05:00,0.084262997,0.084821001,0.084262997,0.084262997,0.064815544,34272000
1981-12-10 00:00:00-05:00,0.084262997,0.084821001,0.084262997,0.084262997,0.064815544,37408000
1981-12-11 00:00:00-05:00,0.084262997,0.084821001,0.083705001,0.083705001,0.064386345,76092800
1981-12-14 00:00:00-05:00,0.082030997,0.082030997,0.080914997,0.080914997,0.062240254,25244800
1981-12-15 00:00:00-05:00,0.083146997,0.083705001,0.083146997,0.083146997,0.063957088,31315200
1981-12-16 00:00:00-05:00,0.087053999,0.087612003,0.087053999,0.087053999,0.066962376,65452800
1981-12-17 00:00:00-05:00,0.094307996,0.094866,0.094307996,0.094307996,0.072542161,51452800
1981-12-18 00:00:00-05:00,0.102121003,0.102678999,0.102121003,0.102121003,0.078552,71724800
1981-12-21 00:00:00-05:00,0.098214,0.098214,0.097655997,0.097655997,0.075117484,56403200
1981-12-22 00:00:00-05:00,0.099330001,0.099887997,0.099330001,0.099330001,0.076405138,53827200
1981-12-23 00:00:00-05:00,0.097655997,0.097655997,0.097098,0.097098,0.074688308,28896000
1981-12-24 00:00:00-05:00,0.097655997,0.098214,0.097655997,0.097655997,0.075117484,28918400
1981-12-28 00:00:00-05:00,0.094307996,0.094307996,0.093192004,0.093192004,0.071683742,36579200
1981-12-29 00:00:00-05:00,0.094866,0.095982,0.094866,0.094866,0.072971433,24236800
1981-12-30 00:00:00-05:00,0.098771997,0.099330001,0.098771997,0.098771997,0.075975932,32188800
1981-12-31 00:00:00-05:00,0.098771997,0.099330001,0.098771997,0.098771997,0.075975932,54656000
1982-01-04 00:00:00-05:00,0.098771997,0.098771997,0.098214,0.098214,0.075546689,71254400
1982-01-05 00:00:00-05:00,0.094307996,0.094307996,0.093192004,0.093192004,0.071683742,35840000
1982-01-06 00:00:00-05:00,0.092634,0.092634,0.092076004,0.092076004,0.070825331,66080000
1982-01-07 00:00:00-05:00,0.085937999,0.085937999,0.084821001,0.084821001,0.065244749,70044800
1982-01-08 00:00:00-05:00,0.088728003,0.089286,0.088728003,0.088728003,0.068250045,56604800
1982-01-11 00:00:00-05:00,0.083705001,0.083705001,0.083146997,0.083146997,0.063957088,33331200
1982-01-12 00:00:00-05:00,0.080914997,0.080914997,0.080357,0.080357,0.061810996,59920000
1982-01-13 00:00:00-05:00,0.080357,0.080357,0.079798996,0.079798996,0.061381768,41753600
1982-01-14 00:00:00-05:00,0.083705001,0.084262997,0.083705001,0.083705001,0.064386345,25715200
1982-01-15 00:00:00-05:00,0.089286,0.090402,0.089286,0.089286,0.068679243,46704000
1982-01-18 00:00:00-05:00,0.090960003,0.092076004,0.090960003,0.090960003,0.069966905,28000000
1982-01-19 00:00:00-05:00,0.089844003,0.089844003,0.088728003,0.088728003,0.068250045,55507200
1982-01-20 00:00:00-05:00,0.090402,0.090960003,0.090402,0.090402,0.069537684,25827200
